uniprot_id,GO_IDs
P48449,GO_0008610;GO_0016853;GO_0031647;GO_0005811;GO_0016866;GO_0016104;GO_0006694;GO_0000250;GO_0005783;GO_0006695;GO_0006629;GO_0005515
P08172,GO_0007207;GO_0007187;GO_0007186;GO_0004930;GO_0007188;GO_0007197;GO_0007399;GO_0008016;GO_1990763;GO_0007268;GO_0006940;GO_0095500;GO_0099171;GO_0005886;GO_0016907;GO_0009615;GO_0007213;GO_0007165
AX0263,GO_0003824;GO_0003674;GO_0016798;GO_0016787;GO_0016799;GO_0005515;GO_0005488;GO_0016765;GO_0016740;GO_0046983;GO_0042803;GO_0042802;GO_0008477;GO_0008930;GO_0008782;GO_0070279;GO_1901363;GO_0019842;GO_0036094;GO_0097159;GO_0009058;GO_0008152;GO_0009987;GO_0008150;GO_0110165;GO_0005575;GO_0005737;GO_0005622;GO_0005829
P25891,GO_0005737;GO_0035821;GO_0090729;GO_0017148;GO_0030598;GO_0006952;GO_0016787
Q59401,GO_0008800;GO_0017001;GO_0016787;GO_0046677;GO_0030288
Q8T6T2,GO_0005737;GO_0046872;GO_0016491;GO_0003824;GO_0006177;GO_0006183;GO_0006164;GO_0003938
Q77VV3,GO_0008233;GO_0004190;GO_0016787;GO_0006508
P47870,GO_0005216;GO_0007214;GO_0051932;GO_0004888;GO_1904315;GO_0022851;GO_0034220;GO_0006821;GO_0007268;GO_0048666;GO_0004890;GO_0005230;GO_0006811;GO_0005254;GO_0016917
P00381,GO_0046452;GO_0004146;GO_0016491;GO_0046654;GO_0031427;GO_0005829;GO_0006730;GO_0046655;GO_0046677;GO_0050661
P43094,GO_0008233;GO_0004190;GO_0046872;GO_0005576;GO_0062040;GO_0006508;GO_0009277;GO_0016787;GO_0031505;GO_0044010
P0CE47,GO_0003723;GO_0005515;GO_0003924;GO_0000166;GO_0000287;GO_0003746
Q9R117,GO_0004715;GO_0008283;GO_0007259;GO_0051142;GO_0004713;GO_0035722;GO_0016740;GO_0035556;GO_0005131;GO_0032740;GO_0004672;GO_0000166;GO_0005524;GO_0016301;GO_0032819;GO_0006955;GO_0032729;GO_0038155;GO_0042102;GO_0046427
Q9KQU8,GO_0006355;GO_0005737;GO_0071072;GO_0003677;GO_0006631;GO_0019217;GO_0003700;GO_0000062;GO_0006629
Q9GQZ3,GO_0005886;GO_0016020;GO_0007155;GO_0098552
P54753,GO_0016301;GO_0007399;GO_0031290;GO_0007411;GO_0001525;GO_0005005;GO_0021952;GO_0008046;GO_0001655;GO_0004672;GO_0016740;GO_0005003;GO_0000166;GO_0007169;GO_0004713;GO_0005524;GO_0004714;GO_0005515
P46108,GO_0001764;GO_0060326;GO_0005515;GO_0038026;GO_0033628;GO_0035685;GO_2000404;GO_0021987;GO_0002685;GO_0001784;GO_0006629;GO_0030010;GO_0005159;GO_0021766;GO_0016358;GO_0032956;GO_0050773;GO_0098749
S3MDF0,GO_0005488;GO_0003674;GO_0016597;GO_0043167;GO_0036094;GO_0043168;GO_0022857;GO_0005215;GO_0051234;GO_0051179;GO_0008150;GO_0006810;GO_0015711;GO_0110165;GO_0005575;GO_0030313;GO_0042597;GO_0030288
Q97R09,GO_0005488;GO_0003674;GO_0005515;GO_1901678;GO_0006826;GO_0000041;GO_0030001;GO_0006812;GO_0006811;GO_0006810;GO_0051234;GO_0051179;GO_0008150;GO_0009987;GO_0033214;GO_0030003;GO_0033212;GO_0098657;GO_0006879;GO_0051649;GO_0098771;GO_0048878;GO_0051641;GO_0042592;GO_0110165;GO_0005575;GO_0042597;GO_0005576
Q9H3H5,GO_0003975;GO_0016757;GO_0046872;GO_0006487;GO_0003976;GO_0006488;GO_0005783;GO_0016740;GO_0016780;GO_0006486;GO_0005789;GO_0016020;GO_0005515;GO_0042802
Q8XL08,GO_0005515;GO_0016787;GO_0030246;GO_0000272;GO_0016798;GO_0015929;GO_0102571;GO_0005975;GO_1901135
Q59GJ9,GO_0016874;GO_0006633;GO_0003989;GO_0005524
AX0264,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0050896;GO_0008150;GO_0002376;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
Q8VGC3,GO_0008331;GO_0086056;GO_0051219;GO_0099626;GO_0019904;GO_0005245;GO_0007268;GO_0005262;GO_0019901;GO_0051015;GO_0086007;GO_0005246;GO_0006811;GO_0007601;GO_0005515;GO_0006816
AX0265,GO_0005515;GO_0005488;GO_0003674;GO_0003823;GO_0002376;GO_0008150;GO_0050896;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
E7F650,GO_0009374;GO_0005576
AX0266,GO_0003824;GO_0003674;GO_0016798;GO_0016787;GO_0016799;GO_0005515;GO_0005488;GO_0016765;GO_0016740;GO_0046983;GO_0042803;GO_0042802;GO_0008477;GO_0008930;GO_0008782;GO_0043168;GO_0070279;GO_1901363;GO_0019842;GO_0030170;GO_0036094;GO_0097159;GO_0009058;GO_0008152;GO_0009987;GO_0008150;GO_0110165;GO_0005575;GO_0005737;GO_0005622;GO_0005829
Q9I7A8,GO_0043686;GO_0046872;GO_0006412;GO_0042586;GO_0016787
Q51948,GO_0016853;GO_0016491;GO_0004602;GO_1901170;GO_0018845;GO_0009056;GO_0098869;GO_0006749;GO_0004364
P31211,GO_0008150;GO_0008211;GO_0005615;GO_0008289;GO_0005576;GO_0005496;GO_0004867
Q839Z1,GO_0016853;GO_0046872;GO_0005737;GO_0006261;GO_0005524;GO_0003677;GO_0003918;GO_0034335;GO_0000166;GO_0005694;GO_0006265;GO_0003916
Q2FG38,GO_0005737;GO_0003989;GO_2001295;GO_0006633;GO_0006631;GO_0016874;GO_0006629;GO_0016740;GO_0000166;GO_0016743;GO_0005524;GO_0009317
Q15393,GO_0000398;GO_0044877;GO_0003676;GO_0000375;GO_0030620;GO_0005515
Q7SPG9,GO_0006508;GO_0004190;GO_0016787
D0C9L6,GO_0004045;GO_0016787;GO_0000049;GO_0005737;GO_0006515;GO_0072344
AX0267,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0050896;GO_0008150;GO_0002376;GO_0009607;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
Q96L34,GO_0045787;GO_0004674;GO_0004672;GO_0000166;GO_0005524;GO_0000226;GO_0005515
AX0268,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0042277;GO_0042605;GO_0050896;GO_0008150;GO_0002376;GO_0110165;GO_0005575;GO_0005576;GO_0016020;GO_0071944;GO_0005886
P0AF12,GO_0008652;GO_0009164;GO_0016787;GO_0005737;GO_0019284;GO_0005829;GO_0008782;GO_0009116;GO_0042803;GO_0009086;GO_0019509;GO_0003824;GO_0042802;GO_0110052;GO_0008930;GO_0046124
O34738,GO_0005886;GO_0016020
Q5WPU9,GO_0005576
A0A073,GO_0006370;GO_0016779;GO_0016740;GO_0004483;GO_0004482;GO_0008236;GO_0003724;GO_0005524;GO_0003968;GO_0016787;GO_0046983;GO_0000166;GO_0017111;GO_0005198;GO_0016817;GO_0003725;GO_0006397;GO_0004252;GO_0004386;GO_0008168;GO_0001172;GO_0003723;GO_0046872;GO_0006508;GO_0008233
Q8Q3J5,GO_0004190;GO_0016787;GO_0006508
A6QHR2,GO_0005737;GO_0003723;GO_0006412;GO_0005829;GO_0004812;GO_0004831;GO_0016874;GO_0006418;GO_0006437;GO_0043039;GO_0000166;GO_0005524
AX0269,GO_0005488;GO_0003674;GO_0005515;GO_0038023;GO_0060089;GO_0110165;GO_0005575;GO_0005576;GO_0016020;GO_0071944;GO_0005886
Q8IL97,GO_0047710;GO_0004081;GO_0003824;GO_0016787;GO_0000166;GO_0008270
P37173,GO_0007507;GO_0007179;GO_0002663;GO_0007224;GO_0003417;GO_0060433;GO_1905315;GO_0010634;GO_0060434;GO_0060425;GO_0051138;GO_0045766;GO_0001701;GO_1905316;GO_0007219;GO_0010468;GO_0060395;GO_0003430;GO_0002651;GO_0002088;GO_0001569;GO_0002666;GO_0042127;GO_0007369;GO_0030324
P0A4F8,GO_0034220;GO_0042597;GO_0015276;GO_0016020;GO_0030288
A2E7Y6,GO_0016757;GO_0005829;GO_0004731;GO_0009116;GO_0004850;GO_0006139;GO_0003824;GO_0006218;GO_0016740
AX0270,GO_0005515;GO_0005488;GO_0003674;GO_0038023;GO_0060089;GO_0034185;GO_0110165;GO_0005575;GO_0005576;GO_0016020;GO_0071944;GO_0005886
Q993Q5,GO_0004190;GO_0016787;GO_0006508
D7PBN4,GO_0016301;GO_0004674;GO_0004672;GO_0016740;GO_0000166;GO_0005524
Q9Y5K2,GO_0008233;GO_0046872;GO_0022617;GO_0005576;GO_0008236;GO_0004252;GO_0030141;GO_0005615;GO_0031214;GO_0006508;GO_0051604;GO_0016787;GO_0097186;GO_0005515
C8BD48,GO_0008233;GO_0004190;GO_0016787;GO_0006508
Q9UHI8,GO_0016525;GO_0008233;GO_0046872;GO_0001542;GO_0004222;GO_0008201;GO_0008237;GO_0008270;GO_0060347;GO_0006508;GO_0007229;GO_0001822;GO_0016787;GO_0062023;GO_0005515
A6N4J4,GO_0008233;GO_0033644;GO_0044423;GO_0008236;GO_0019087;GO_0043657;GO_0006508;GO_0016787;GO_0055036;GO_0046718;GO_0016020;GO_0019062
O43157,GO_0004888;GO_0030215;GO_0017154;GO_0050772;GO_0032794;GO_0005096;GO_0005515
AX0271,GO_0017171;GO_0016787;GO_0003824;GO_0003674;GO_0008233;GO_0140096;GO_0008236;GO_0004175;GO_0004252;GO_0005515;GO_0005488;GO_0019538;GO_0043170;GO_0044238;GO_0008152;GO_0009987;GO_0008150;GO_0006508;GO_0110165;GO_0005575;GO_0005576
Q62986,GO_0003707;GO_0008285;GO_0060743;GO_0004879;GO_0007420;GO_0001228;GO_0060766;GO_0030521;GO_0060068;GO_0008628;GO_0000978;GO_0003677;GO_0003700;GO_0050673;GO_0001541;GO_0001764;GO_0060065;GO_0060740;GO_0030520;GO_0042127;GO_0050680;GO_0008283
B7MLA0,GO_0005737;GO_0046872;GO_0005576;GO_0004634;GO_0016829;GO_0000015;GO_0009986;GO_0000287;GO_0006096
Q50CM2,GO_0004190;GO_0016787;GO_0008233;GO_0006508
V5YAB1,GO_0006508;GO_0004190;GO_0016787
P15207,GO_0019102;GO_0048009;GO_0009566;GO_0003382;GO_0007338;GO_0007283;GO_0043568;GO_0010468;GO_0001701;GO_0050673;GO_0008584;GO_0033148;GO_0003073;GO_0030521;GO_0006366;GO_0010467;GO_0033327;GO_1903076;GO_0006357;GO_0035264;GO_0030520;GO_0006355;GO_0000165;GO_2001237;GO_0043410
Q9W9R3,GO_0016787;GO_0004190;GO_0046872;GO_0006508;GO_0008233
R4JGE3,GO_0046872;GO_0046761;GO_0033644;GO_0044423;GO_0016798;GO_0020002;GO_0016020;GO_0016787;GO_0055036;GO_0004308;GO_0005975
AX0272,GO_0005488;GO_0003674;GO_0003700;GO_0140110;GO_0000981;GO_0004879;GO_0098531;GO_0038023;GO_0060089;GO_0097159;GO_0005496;GO_0042562;GO_0008289;GO_0003707;GO_0043565;GO_0003677;GO_0003676;GO_1990239;GO_0004883;GO_0003690;GO_0005515;GO_0031963;GO_0050794;GO_0050789;GO_0065007;GO_0008150;GO_0110165;GO_0005575;GO_0005622;GO_0043231;GO_0043227;GO_0043229;GO_0043226;GO_0005634;GO_0005737
G1KPH4,GO_0046976;GO_0046872;GO_0048511;GO_0032259;GO_0008168;GO_0042054;GO_0006325;GO_0006338;GO_0005634;GO_0016740;GO_0140951
P06958,GO_0004738;GO_0016903;GO_0016491;GO_0003824;GO_0003674;GO_0005488;GO_0046872;GO_0000287;GO_0043169;GO_0043167;GO_0036094;GO_0019842;GO_0043168;GO_1901363;GO_0050997;GO_1901681;GO_0097159;GO_0030976;GO_0005515;GO_0016624;GO_0042802;GO_0046983;GO_0042803;GO_0060090;GO_0009987;GO_0008150;GO_0044281;GO_0008152;GO_0044238;GO_0009117;GO_0006753;GO_0006796;GO_0019637;GO_0055086;GO_1901135;GO_0006139;GO_0006793;GO_0110165;GO_0005575;GO_0005737;GO_0005829;GO_0005622;GO_0016020
P68175,GO_0016844;GO_0005773;GO_0009820;GO_0012505;GO_0035834;GO_0016787;GO_0009821
Q9I6J1,GO_0015846;GO_0019808;GO_0042597;GO_0019810
AX0273,GO_0003824;GO_0003674;GO_0016779;GO_0016772;GO_0016740;GO_0005515;GO_0005488;GO_0140098;GO_0140640;GO_0097747;GO_0034062;GO_0097159;GO_0016032;GO_0008150;GO_0033646;GO_0033643;GO_0043656;GO_0018995;GO_0110165;GO_0005575;GO_0033648;GO_0033647;GO_0042025;GO_0030430;GO_0033655
P15328,GO_0003147;GO_0007155;GO_0061714;GO_0015884;GO_0006898;GO_0007342;GO_0005542;GO_0046655;GO_0001947;GO_0038023;GO_0003253;GO_0005515
Q30NP1,GO_0006397;GO_0003723;GO_0006370;GO_0039545;GO_0039657;GO_0052170;GO_0039523;GO_0044423;GO_0001172;GO_0042025;GO_0075526;GO_0006351;GO_0019083;GO_0003968;GO_0039694;GO_0033650
V5HCK7,GO_0008233;GO_0004190;GO_0005764;GO_0006508;GO_0016787
G0S381,GO_0031965;GO_0046872;GO_0005643;GO_0051028;GO_0005634;GO_0016020;GO_0015031;GO_0008270
AX0274,GO_0003824;GO_0003674;GO_0140098;GO_0140640;GO_0140101;GO_0004812;GO_0016875;GO_0016874;GO_0005488;GO_0005515;GO_0004831;GO_0003723;GO_0003676;GO_0097159;GO_0016765;GO_0016740;GO_0043168;GO_1901363;GO_0043167;GO_0036094;GO_0035639;GO_1901265;GO_0030554;GO_0017076;GO_0000166;GO_0032555;GO_0032553;GO_0097367;GO_0032559;GO_0005524;GO_0042802;GO_0046983;GO_0042803;GO_0070279;GO_0019842;GO_0030170;GO_0006399;GO_0043039;GO_0016070;GO_0043038;GO_0006520;GO_0090304;GO_0043170;GO_0044238;GO_0006139;GO_0008152;GO_0009987;GO_0008150;GO_0009058;GO_0006418;GO_0010467;GO_0006412;GO_0009059;GO_0019538;GO_0110165;GO_0005575;GO_0005737;GO_0005622
AX0275,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0002376;GO_0008150;GO_0050896;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0016020;GO_0005886
Q7ZWC3,GO_0005737;GO_0009151;GO_0003723;GO_0046872;GO_0005829;GO_0042262;GO_0047429;GO_0008413;GO_0016791;GO_0016818;GO_0005634;GO_0016787;GO_0005739;GO_0005759
Q8I3X4,GO_0006148;GO_0004850;GO_0016740;GO_0004731;GO_0047975;GO_0006218;GO_0005829;GO_0006166;GO_0006195;GO_0009116;GO_0016757;GO_0017061;GO_0003824
Q9UEV6,GO_0005488;GO_0003674;GO_0005515;GO_0097159;GO_0140110;GO_0038023;GO_0060089;GO_0003676;GO_0016701;GO_0016491;GO_0003824;GO_0140677;GO_0140660;GO_0140659;GO_0098772;GO_0003700;GO_0000981;GO_0070567;GO_0016779;GO_0016772;GO_0034185;GO_0016740;GO_0004879;GO_0098531;GO_0004930;GO_0004888;GO_0009987;GO_0008150;GO_0110165;GO_0005575;GO_0005622;GO_0043226;GO_0005634;GO_0043231;GO_0043227;GO_0043229
AX0276,GO_0005488;GO_0003674;GO_0019808;GO_0043176;GO_0043169;GO_0043167;GO_0036094;GO_0006810;GO_0051234;GO_0051179;GO_0008150;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
Q9RCF6,GO_0030313;GO_0030288;GO_1901678
F0V9W9,GO_0046872;GO_0016301;GO_0004674;GO_0004672;GO_0000166;GO_0005509;GO_0005524
AX0277,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0002376;GO_0008150;GO_0050896;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
Q7SSE3,GO_0004190;GO_0016787;GO_0008233;GO_0006508
Q5RZ09,GO_0008233;GO_0004190;GO_0016787;GO_0006508
P0DOE3,GO_0098689
P31550,GO_0016020;GO_0030975;GO_0055085;GO_0071934;GO_0042597;GO_0030288;GO_0015888;GO_0030976;GO_0055052
P26664,GO_0016779;GO_0016740;GO_0008236;GO_0005524;GO_0003724;GO_0003968;GO_0016787;GO_0034062;GO_0000166;GO_0017111;GO_0005198;GO_0017124;GO_0003824;GO_0008270;GO_0016887;GO_0004252;GO_0004386;GO_0008234;GO_0005515;GO_0004197;GO_0003723;GO_0015267;GO_0008233
P20789,GO_0010628;GO_0016492;GO_0006950;GO_0007165;GO_0007612;GO_0007186;GO_0004930;GO_0007218;GO_0044877;GO_0006171;GO_0003085;GO_0001659;GO_0003254;GO_0008344;GO_0005515;GO_0042802
Q9X0V0,GO_0043190;GO_0055085;GO_1904680;GO_0046872;GO_0042597;GO_0015833
Q9WVQ1,GO_0072015;GO_0038180;GO_0006897;GO_0030159;GO_0008285;GO_0070699;GO_0031697;GO_0032926;GO_0002092;GO_0007165;GO_0046332;GO_0019902;GO_0043113;GO_0051898;GO_0030336;GO_0070697;GO_0005515;GO_0007399;GO_0060395;GO_0010976
P56221,GO_0005768;GO_0042438;GO_0030411;GO_0016829;GO_0005575;GO_0006582;GO_0046872
H0ZQY2,GO_0030414;GO_0004867;GO_0005615
AX0278,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0002376;GO_0008150;GO_0050896;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
P41595,GO_0051378;GO_0004930;GO_0001965;GO_0030594;GO_0004993;GO_0005096;GO_0005515;GO_0001587
P25787,GO_0005515
P01378,GO_0098772;GO_0003674;GO_0140678;GO_0030545;GO_0030547;GO_0090729;GO_0030548;GO_0099602;GO_0030550;GO_0005515;GO_0005488;GO_0035821;GO_0044419;GO_0008150;GO_0044504;GO_0044359;GO_0110165;GO_0005575;GO_0005576
Q9Q288,GO_0004190;GO_0016787;GO_0008233;GO_0006508
P10826,GO_0035116;GO_0012501;GO_0006915;GO_0032331;GO_0043066;GO_0072089;GO_0022008;GO_0002068;GO_0001657;GO_0000981;GO_0035264;GO_0043068;GO_0060348;GO_0055012;GO_0003417;GO_0021756;GO_0008283;GO_0000978;GO_0061037;GO_0048048;GO_0003148;GO_2000647;GO_0043065;GO_0045944;GO_0000122
P32542,GO_0003676;GO_0015074;GO_0016779;GO_0044826;GO_0016740;GO_0004519;GO_0034061;GO_0003964;GO_0046718;GO_0016787;GO_0004523;GO_0003824;GO_0008270;GO_0004518;GO_0004533;GO_0003677;GO_0006310;GO_0004190;GO_0075713;GO_0006278;GO_0046872;GO_0035613;GO_0006508;GO_0008233
P05771,GO_0004697;GO_0005080;GO_0004698;GO_0004674;GO_0003682;GO_0003713;GO_0071322;GO_0006874;GO_0004672;GO_0005246;GO_0000166;GO_0005515;GO_0006816
AX0279,GO_0005488;GO_0003674;GO_0003823;GO_0005515;GO_0050896;GO_0008150;GO_0002376;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
Q6IAT6,GO_0008233;GO_0140096;GO_0016787;GO_0003824;GO_0003674;GO_0008238;GO_0004177;GO_0008237;GO_0008235;GO_0016803;GO_0016801;GO_0004463;GO_0070006;GO_0005515;GO_0005488;GO_0046914;GO_0046872;GO_0043169;GO_0043167;GO_0036094;GO_0009987;GO_0008150;GO_0008152;GO_0110165;GO_0005575;GO_0005622;GO_0005737;GO_0043231;GO_0043227;GO_0043229;GO_0043226
Q09JR9,GO_0043176;GO_0030682
AX0280,GO_0005488;GO_0003674;GO_0005515;GO_0004888;GO_0038023;GO_0060089;GO_0001847;GO_0001848;GO_0001846;GO_0001855;GO_0050896;GO_0008150;GO_0002376;GO_0006955;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
O95866,GO_0030218;GO_0005654;GO_0007596;GO_0030219;GO_0005829;GO_0030220;GO_0008201;GO_0007229;GO_0005783;GO_0005886;GO_0035855;GO_0009968;GO_0005794;GO_0005515
P60616,GO_0035821;GO_0005515;GO_0005576;GO_0090729;GO_0030550;GO_0099106
Q01812,GO_0005216;GO_0045211;GO_0015277;GO_1904315;GO_0034220;GO_0007268;GO_0035235;GO_0050804;GO_0099505;GO_0060078;GO_0015276;GO_0042734;GO_0004970;GO_0005886;GO_0099507;GO_0006811;GO_0038023;GO_0035249
AX0281,GO_0005488;GO_0003674;GO_0005515;GO_0038023;GO_0060089;GO_0050896;GO_0008150;GO_0009607;GO_0110165;GO_0005575;GO_0005576;GO_0016020;GO_0071944;GO_0005886
AX0282,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0050896;GO_0008150;GO_0002376;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
Q5FWF9,GO_0005576
P10276,GO_1901532;GO_0030852;GO_0001657;GO_0002068;GO_0060591;GO_0060173;GO_0000122;GO_0055012;GO_0010629;GO_0003417;GO_0045944;GO_0008284;GO_0031076;GO_0060348;GO_0060534;GO_0045892;GO_0003148;GO_0001843;GO_0061037;GO_0060324;GO_0035264;GO_0045596;GO_0007283;GO_0043066;GO_0032526
Q14F07,GO_0015035;GO_0005737;GO_0005829;GO_0045454;GO_0015036
O77421,GO_0043176;GO_0030682;GO_0005576
AX0283,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0002376;GO_0008150;GO_0050896;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
P48039,GO_0007193;GO_0007187;GO_0005515;GO_0004930;GO_0007186;GO_0042562;GO_0007617;GO_0005886;GO_0008502;GO_0007623;GO_0007165
AX0284,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0002376;GO_0008150;GO_0050896;GO_0009617;GO_0043207;GO_0051707;GO_0044419;GO_0009607;GO_0110165;GO_0005575;GO_0005576;GO_0016020;GO_0071944;GO_0005886;GO_0005615
P20292,GO_0005635;GO_0006691;GO_0004602;GO_0002540;GO_0050544;GO_0070207;GO_0005634;GO_0019370;GO_0004464;GO_0071277;GO_0008047;GO_0005783;GO_0098869;GO_0005515;GO_0004364
Q59GQ2,GO_0016773;GO_0016301;GO_0016772;GO_0004672;GO_0140096;GO_0016740;GO_0003824;GO_0003674;GO_0004713;GO_0005488;GO_0005515;GO_0005102;GO_0005126;GO_0048020;GO_0031730;GO_0042379;GO_0001664;GO_0051427;GO_0005131;GO_0050789;GO_0065007;GO_0008150;GO_0050794;GO_0048856;GO_0032502;GO_0009987;GO_0032501;GO_0110165;GO_0005575;GO_0071944;GO_0005886;GO_0016020;GO_0005622
P0AEB2,GO_0051301;GO_0008233;GO_0008658;GO_0008800;GO_0009002;GO_0008360;GO_0000270;GO_0004180;GO_0005515
AX0285,GO_0005488;GO_0003674;GO_0005515;GO_0038023;GO_0060089;GO_0002376;GO_0008150;GO_0110165;GO_0005575;GO_0005576;GO_0016020;GO_0071944;GO_0005886
P0ACT4,GO_0046677;GO_0003677;GO_0003700;GO_0045892;GO_0006355;GO_0000976;GO_0046872
Q7TMU1,GO_0005737;GO_0046872;GO_0016301;GO_0035556;GO_0004715;GO_0005829;GO_0004672;GO_0016740;GO_0000166;GO_0004713;GO_0005524;GO_0008270
G9GAG7,GO_0005515;GO_0005488;GO_0003674;GO_0002376;GO_0008150;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
P07948,GO_0050853;GO_0035556;GO_0006914;GO_0031175;GO_0150076;GO_0000902;GO_0004672;GO_0000166;GO_0051279;GO_0004713
P9WI80,GO_0080090;GO_0046872;GO_0016301;GO_0004674;GO_0005886;GO_0004672;GO_0016740;GO_0106310;GO_0000166;GO_0016020;GO_0005524
O43683,GO_0000166;GO_0005515;GO_0004672;GO_0004674
P06982,GO_0003824;GO_0003674;GO_0003916;GO_0140097;GO_0003918;GO_0016853;GO_0140640;GO_0008094;GO_0140657;GO_0005488;GO_0034335;GO_0005515;GO_0030554;GO_0017076;GO_0000166;GO_0035639;GO_0043168;GO_0032555;GO_1901363;GO_1901265;GO_0032553;GO_0036094;GO_0097159;GO_0097367;GO_0032559;GO_0005524;GO_0043167;GO_0016301;GO_0016772;GO_0016740;GO_0009987;GO_0008150;GO_0050896;GO_0110165;GO_0005575;GO_0005622;GO_0005737
P28335,GO_0042802;GO_0004930;GO_0030594;GO_0004993;GO_0050850;GO_0045600;GO_0005515;GO_0001587
P07140,GO_0005737;GO_0008233;GO_0005615;GO_0007268;GO_0019695;GO_0005886;GO_0003990;GO_0042426;GO_0017171;GO_0001507;GO_0016787;GO_0043199;GO_0006581;GO_0004104;GO_0052689;GO_0042803
AX0286,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0050896;GO_0008150;GO_0002376;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
O43613,GO_0007165;GO_0051480;GO_0007186;GO_0004930;GO_0007218;GO_0007268;GO_0017046;GO_0016499;GO_0032870;GO_0005886;GO_0070374;GO_0005515;GO_0007631
AX0287,GO_0005515;GO_0005488;GO_0003674;GO_0009987;GO_0008150;GO_0110165;GO_0005575;GO_0005622;GO_0043226;GO_0043229;GO_0043227;GO_0005737;GO_0043231;GO_0005634
O43614,GO_0007165;GO_0051480;GO_0022410;GO_0040011;GO_0007186;GO_0004930;GO_0007218;GO_0007268;GO_0017046;GO_0010840;GO_0016499;GO_0008188;GO_0007200;GO_0005886;GO_0032870;GO_0005654;GO_0005515;GO_0007631
Q16548,GO_0005741;GO_0008630;GO_0043065;GO_0097192;GO_0055085;GO_0015267;GO_0042981;GO_0001836;GO_0006915;GO_0043066;GO_0008053;GO_0005515
AX0288,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0002376;GO_0008150;GO_0050896;GO_0006955;GO_0002250;GO_0009617;GO_0043207;GO_0051707;GO_0044419;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0016020;GO_0005886;GO_0005615
P61949,GO_0005737;GO_0010181;GO_0005829;GO_0009055;GO_0000166;GO_0005515
P30418,GO_0005737;GO_0004379;GO_0005829;GO_0016740;GO_0072657;GO_0016746
P51512,GO_0035988;GO_0001503;GO_0008233;GO_0046872;GO_0048701;GO_0060348;GO_0004222;GO_0008237;GO_0070006;GO_0001958;GO_0006508;GO_0016485;GO_0001501;GO_0016787;GO_0008047;GO_0097094;GO_0008270
P08169,GO_0007041;GO_0000139;GO_0005768;GO_0005520;GO_0005537;GO_0051219;GO_0005770;GO_0005886;GO_0009986;GO_0036143;GO_0005802;GO_0038023;GO_0005794;GO_0005515
AX0289,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0002376;GO_0008150;GO_0050896;GO_0110165;GO_0005575;GO_0005576;GO_0016020;GO_0071944;GO_0005886
P26927,GO_0004175;GO_0005576;GO_2000479;GO_0030971;GO_0005615;GO_0045721;GO_0006508;GO_0046425;GO_0062023;GO_0005515
P11926,GO_0042803;GO_0003824;GO_0006595;GO_0001822;GO_0008284;GO_0016829;GO_0016831;GO_0004586;GO_0005515;GO_0008283
O00763,GO_0005515;GO_0006163;GO_0016874;GO_0006631;GO_0006084;GO_0003989;GO_0000166;GO_0006629;GO_0006633;GO_0046872;GO_0006098;GO_0003824;GO_0042802;GO_0009374;GO_0005524
A6QJ18,GO_0005488;GO_0003674;GO_0005515;GO_0000041;GO_0030001;GO_0006812;GO_0006811;GO_0006810;GO_0051234;GO_0051179;GO_0008150;GO_0009987;GO_0006826;GO_0110165;GO_0005575;GO_0042597;GO_0071944
P12023,GO_0006897;GO_0006878;GO_0007626;GO_0000278;GO_0008203;GO_0001967;GO_0006417;GO_0008344;GO_0000086;GO_0008088;GO_0030182;GO_0007617;GO_0007409;GO_0006979;GO_0021953
